frame,visible_voxels
2136,137035,
2137,137263,
2138,137483,
2139,137483,
2140,137558,
2141,137767,
2142,137767,
2143,137631,
2144,137928,
2145,138045,
2146,138250,
2147,138196,
2148,138432,
2149,138357,
2150,138357,
2151,138620,
2152,138802,
2153,138969,
2154,138823,
2155,138852,
2156,139249,
2157,139430,
2158,139624,
2159,139880,
2160,140014,
2161,139665,
2162,139372,
2163,139953,
2164,140270,
2165,140742,
2166,141025,
2167,141383,
2168,141540,
2169,141944,
2170,142270,
2171,142588,
2172,142627,
2173,142741,
2174,142741,
2175,143320,
2176,143588,
2177,144356,
2178,144707,
2179,145113,
2180,145231,
2181,145084,
2182,145363,
2183,145272,
2184,145438,
2185,145977,
2186,146023,
2187,146424,
2188,146732,
2189,146940,
2190,146937,
2191,147072,
2192,147378,
2193,147643,
2194,147402,
2195,147677,
2196,147634,
2197,147607,
2198,147259,
2199,148013,
2200,147998,
2201,148272,
2202,148535,
2203,148817,
2204,148817,
2205,148621,
2206,148501,
2207,148516,
2208,148562,
2209,148469,
2210,148686,
2211,149030,
2212,149083,
2213,149214,
2214,149056,
2215,149056,
2216,149409,
2217,149796,
2218,149615,
2219,149615,
2220,149450,
2221,149490,
2222,149350,
2223,149845,
2224,149927,
2225,149792,
2226,149792,
2227,150195,
2228,150048,
2229,150296,
2230,150169,
2231,150668,
2232,150878,
2233,150758,
2234,150692,
2235,150830,
2236,150752,
2237,150752,
2238,151104,
2239,151465,
2240,151465,
2241,151957,
2242,151957,
2243,151966,
2244,152055,
2245,151829,
2246,151920,
2247,151753,
2248,151738,
2249,151768,
2250,151843,
2251,152297,
2252,152299,
2253,152433,
2254,152429,
2255,152140,
2256,152307,
2257,152425,
2258,152425,
2259,152483,
2260,152244,
2261,152348,
2262,152417,
2263,152417,
2264,152350,
2265,152350,
2266,152856,
2267,152679,
2268,152567,
2269,152827,
2270,153074,
2271,153021,
2272,152631,
2273,152752,
2274,152566,
2275,152606,
2276,152740,
2277,152780,
2278,152762,
2279,152814,
2280,152814,
2281,152531,
2282,152450,
2283,152321,
2284,152458,
2285,152262,
2286,152081,
2287,151965,
2288,152195,
2289,152347,
2290,152417,
2291,152636,
2292,152854,
2293,152443,
2294,152212,
2295,152235,
2296,152408,
2297,152578,
2298,152266,
2299,152266,
2300,152185,
2301,151937,
2302,151673,
2303,151547,
2304,151274,
2305,151614,
2306,151495,
2307,151710,
2308,151710,
2309,151925,
2310,151782,
2311,151619,
2312,151887,
2313,152067,
2314,152441,
2315,152457,
2316,152457,
2317,151739,
2318,151285,
2319,151417,
2320,151612,
2321,151824,
2322,151800,
2323,151574,
2324,151255,
2325,151195,
2326,151743,
2327,152609,
2328,152609,
2329,152256,
2330,152281,
2331,152125,
2332,152411,
2333,152531,
2334,152266,
2335,152252,
2336,152309,
2337,151968,
2338,151784,
2339,151950,
2340,151860,
2341,152221,
2342,152168,
2343,152385,
2344,151968,
2345,151804,
2346,151932,
2347,151755,
2348,151909,
2349,151905,
2350,151590,
2351,151689,
2352,151832,
2353,151832,
2354,151008,
2355,151255,
2356,151102,
2357,151358,
2358,151255,
2359,151255,
2360,151090,
2361,150835,
2362,151762,
2363,151119,
2364,150527,
2365,149119,
2366,148004,
2367,147785,
2368,147821,
2369,147784,
2370,146758,
2371,145392,
2372,145392,
2373,144968,
2374,144071,
2375,143423,
2376,143423,
2377,142312,
2378,142320,
2379,142000,
2380,141149,
2381,141149,
2382,139721,
2383,139733,
2384,140195,
2385,140195,
2386,137710,
2387,137710,
2388,138700,
2389,138081,
2390,138081,
2391,138622,
2392,138622,
